,Amphibians,Reptiles,Mammals
10986,0,4,29
10987,0,3,29
10988,46,72,120
10989,47,72,122
10990,47,73,122
10991,47,73,122
10992,47,73,122
10993,47,75,122
10994,47,75,121
10995,47,75,121
10996,46,75,121
10997,0,8,26
10998,0,8,26
10999,0,7,26
11000,0,6,26
11001,0,6,26
11002,0,6,26
11003,0,6,26
11004,0,6,26
11005,49,75,125
11006,49,77,125
11007,51,76,126
11008,51,75,126
11009,51,76,126
11010,50,75,126
11011,50,75,126
11012,50,76,127
11013,49,76,127
11014,49,76,127
11015,49,75,132
11016,48,75,134
11017,48,75,136
11018,48,73,135
11019,49,69,135
11020,49,70,131
11021,46,70,132
11022,44,69,132
11023,42,69,132
11024,40,67,131
11025,38,65,130
11026,37,63,128
11027,33,60,123
11028,28,58,115
11029,24,53,116
11030,22,48,117
11031,18,44,118
11032,17,34,122
11033,15,27,120
11034,12,24,121
11035,8,22,123
11036,9,18,120
11037,8,19,119
11038,7,17,119
11039,6,16,119
11040,7,16,121
11041,10,18,121
11042,11,21,120
11043,12,24,118
11044,11,27,119
11045,12,28,123
11046,14,31,126
11047,13,32,126
11048,13,37,125
11049,14,35,128
11050,16,38,131
11051,17,42,134
11052,20,42,136
11053,24,48,136
11054,26,51,134
11055,29,53,132
11056,36,54,131
11057,39,57,133
11058,42,66,133
11059,44,69,134
11060,50,71,136
11061,51,72,137
11062,56,76,137
11063,59,76,140
11064,64,86,139
11065,66,85,135
11066,64,87,136
11067,66,87,134
11068,63,88,133
11069,63,87,135
11070,63,87,134
11071,60,87,133
11072,58,87,133
11073,56,87,131
11074,53,88,130
11075,52,88,130
11076,51,87,127
11077,47,85,127
11078,47,84,127
11079,47,82,128
11080,45,81,127
11081,45,81,126
11082,45,81,126
11083,44,80,126
11084,43,61,125
11085,0,4,29
11086,0,5,29
11087,0,8,26
11088,46,72,122
11089,47,73,122
11090,47,73,122
11091,47,75,122
11092,48,75,121
11093,48,75,121
11094,47,75,121
11095,47,75,121
11096,46,73,121
11097,0,8,26
11098,0,8,26
11099,0,6,26
11100,0,6,26
11101,0,6,26
11102,0,6,26
11103,0,6,26
11104,49,16,114
11105,49,76,124
11106,51,75,125
11107,51,75,126
11108,51,75,126
11109,51,76,126
11110,50,75,126
11111,50,75,127
11112,49,76,127
11113,49,77,128
11114,48,76,130
11115,48,74,133
11116,48,75,134
11117,47,74,136
11118,48,69,135
11119,49,70,131
11120,46,70,132
11121,45,69,133
11122,42,69,132
11123,40,68,132
11124,37,66,131
11125,37,63,130
11126,33,61,124
11127,29,58,121
11128,26,56,116
11129,24,53,118
11130,22,46,115
11131,17,42,117
11132,16,34,120
11133,15,26,122
11134,12,22,123
11135,7,20,123
11136,9,19,122
11137,8,16,119
11138,6,16,119
11139,6,14,120
11140,7,18,121
11141,8,20,121
11142,11,23,120
11143,12,27,119
11144,11,28,124
11145,13,31,122
11146,13,33,123
11147,14,33,126
11148,13,37,127
11149,15,38,129
11150,16,36,134
11151,18,39,136
11152,24,40,136
11153,26,45,136
11154,27,51,135
11155,33,53,132
11156,38,55,132
11157,40,62,134
11158,41,66,133
11159,46,72,134
11160,50,74,135
11161,50,75,135
11162,55,80,137
11163,58,83,138
11164,64,87,137
11165,64,87,136
11166,65,87,134
11167,64,88,133
11168,64,88,134
11169,61,86,134
11170,61,86,134
11171,59,87,133
11172,57,87,131
11173,54,88,130
11174,53,88,130
11175,52,87,129
11176,50,85,127
11177,47,86,127
11178,47,83,127
11179,46,82,126
11180,45,81,126
11181,45,81,126
11182,45,81,126
11183,43,78,126
11184,0,4,29
11185,0,5,29
11186,46,55,112
11187,47,72,122
11188,47,73,122
11189,47,75,122
11190,48,76,121
11191,48,76,121
11192,48,75,121
11193,47,75,121
11194,47,73,121
11195,0,11,32
11196,0,8,26
11197,0,6,26
11198,0,6,26
11199,0,6,26
11200,0,6,26
11201,49,57,122
11202,49,70,122
11203,49,58,122
11204,50,76,123
11205,51,75,124
11206,51,74,125
11207,51,75,126
11208,50,74,126
11209,50,74,128
11210,50,75,128
11211,49,76,128
11212,48,76,128
11213,48,75,132
11214,48,75,134
11215,48,74,136
11216,46,71,134
11217,48,70,134
11218,48,70,131
11219,45,71,132
11220,44,68,132
11221,41,69,132
11222,39,65,130
11223,35,63,130
11224,34,63,126
11225,31,59,121
11226,28,58,117
11227,24,54,117
11228,22,48,115
11229,20,47,116
11230,18,41,118
11231,18,31,121
11232,14,25,122
11233,11,22,124
11234,10,22,123
11235,7,19,122
11236,8,17,119
11237,6,16,120
11238,7,17,121
11239,8,18,121
11240,8,19,120
11241,11,23,120
11242,11,27,121
11243,11,28,122
11244,14,33,122
11245,14,33,122
11246,14,37,123
11247,16,37,125
11248,17,41,129
11249,17,40,134
11250,21,40,136
11251,25,42,136
11252,26,45,135
11253,29,53,134
11254,34,54,134
11255,40,57,135
11256,40,63,134
11257,43,66,135
11258,48,73,135
11259,49,75,136
11260,49,76,137
11261,55,79,139
11262,59,81,136
11263,62,85,136
11264,63,88,134
11265,66,87,134
11266,62,89,133
11267,61,86,134
11268,61,86,134
11269,59,86,134
11270,58,87,132
11271,54,87,130
11272,54,88,130
11273,52,88,130
11274,51,85,127
11275,48,85,127
11276,47,85,127
11277,46,83,127
11278,46,82,125
11279,45,81,125
11280,45,81,125
11281,43,78,126
11282,0,4,29
11283,0,5,29
11284,46,70,121
11285,47,74,122
11286,47,75,121
11287,47,76,121
11288,47,76,121
11289,48,76,121
11290,48,75,121
11291,46,75,120
11292,0,9,26
11293,0,8,26
11294,0,6,26
11295,0,6,26
11296,0,6,26
11297,0,6,26
11298,0,8,26
11299,49,70,123
11300,49,71,123
11301,50,73,124
11302,50,76,124
11303,51,75,124
11304,51,75,125
11305,51,75,126
11306,50,74,128
11307,50,75,128
11308,49,76,128
11309,48,76,128
11310,48,74,131
11311,48,74,133
11312,48,74,133
11313,47,73,136
11314,48,70,134
11315,48,71,131
11316,43,71,132
11317,43,70,133
11318,42,69,132
11319,37,67,130
11320,35,63,131
11321,33,63,126
11322,31,59,124
11323,28,59,117
11324,27,56,116
11325,24,53,117
11326,21,47,116
11327,18,43,117
11328,17,34,121
11329,17,30,120
11330,14,24,122
11331,12,22,124
11332,10,20,122
11333,8,19,122
11334,8,15,120
11335,6,15,119
11336,8,18,121
11337,8,18,121
11338,8,21,120
11339,12,24,121
11340,11,27,124
11341,10,30,122
11342,13,33,122
11343,14,37,121
11344,14,37,123
11345,17,41,126
11346,19,39,131
11347,20,41,135
11348,25,43,137
11349,26,43,136
11350,27,46,135
11351,33,47,135
11352,36,52,136
11353,39,60,136
11354,41,63,135
11355,44,71,136
11356,49,74,137
11357,49,74,138
11358,52,74,139
11359,54,81,138
11360,59,84,137
11361,63,83,135
11362,65,86,133
11363,62,86,134
11364,61,87,134
11365,61,87,134
11366,60,86,134
11367,59,86,132
11368,57,87,130
11369,54,88,130
11370,54,88,130
11371,52,85,127
11372,50,85,127
11373,48,84,127
11374,46,84,127
11375,46,83,126
11376,45,83,125
11377,45,81,125
11378,44,78,125
11379,0,4,29
11380,0,5,29
11381,0,6,26
11382,46,71,120
11383,46,72,120
11384,47,75,121
11385,47,74,121
11386,46,76,121
11387,46,72,121
11388,0,9,26
11389,46,17,120
11390,0,9,26
11391,0,6,26
11392,0,6,26
11393,0,6,26
11394,0,6,26
11395,0,6,26
11396,48,56,123
11397,49,72,123
11398,50,73,124
11399,50,74,124
11400,50,75,125
11401,51,76,125
11402,51,75,126
11403,50,76,127
11404,50,75,127
11405,49,76,128
11406,48,76,128
11407,47,72,129
11408,48,72,132
11409,48,74,132
11410,47,72,135
11411,46,72,135
11412,46,72,132
11413,43,71,131
11414,41,70,132
11415,41,69,132
11416,40,67,132
11417,36,65,130
11418,33,64,129
11419,33,60,126
11420,30,59,120
11421,28,56,116
11422,25,54,117
11423,22,49,116
11424,19,46,117
11425,18,42,117
11426,17,33,120
11427,17,26,119
11428,15,25,123
11429,13,21,124
11430,10,19,123
11431,8,17,123
11432,8,16,119
11433,9,17,119
11434,8,18,122
11435,8,19,120
11436,8,19,121
11437,11,24,122
11438,11,29,124
11439,12,31,121
11440,13,35,122
11441,14,37,121
11442,16,39,123
11443,19,41,130
11444,20,38,132
11445,24,40,134
11446,28,46,136
11447,28,46,135
11448,30,52,135
11449,34,52,137
11450,38,58,138
11451,40,61,137
11452,42,65,137
11453,44,71,136
11454,49,74,138
11455,50,74,140
11456,53,69,140
11457,52,77,137
11458,61,85,136
11459,62,85,135
11460,65,86,133
11461,61,87,135
11462,62,88,135
11463,59,87,134
11464,59,87,134
11465,59,86,130
11466,55,87,130
11467,54,88,130
11468,52,85,129
11469,51,85,127
11470,48,84,127
11471,47,84,127
11472,46,84,127
11473,46,81,125
11474,44,81,125
11475,0,10,39
11476,0,4,29
11477,0,5,29
11478,0,5,29
11479,0,6,26
11480,0,8,26
11481,0,8,26
11482,0,9,26
11483,0,9,26
11484,0,9,26
11485,0,8,26
11486,0,8,26
11487,0,8,26
11488,0,6,26
11489,0,6,26
11490,0,6,26
11491,0,6,26
11492,0,4,26
11493,0,4,26
11494,48,57,124
11495,49,72,125
11496,50,73,125
11497,50,74,125
11498,51,75,125
11499,51,76,125
11500,51,76,126
11501,50,76,127
11502,50,75,127
11503,48,76,127
11504,48,73,129
11505,48,73,131
11506,48,74,132
11507,47,73,134
11508,44,72,134
11509,45,72,136
11510,42,71,131
11511,41,70,132
11512,41,71,132
11513,40,67,132
11514,36,67,130
11515,33,63,130
11516,33,64,126
11517,31,59,126
11518,28,57,117
11519,27,55,118
11520,24,49,117
11521,21,47,118
11522,18,43,118
11523,17,37,120
11524,18,27,120
11525,17,26,119
11526,14,21,122
11527,13,20,123
11528,10,19,124
11529,7,16,122
11530,9,17,119
11531,9,19,120
11532,8,20,121
11533,8,21,119
11534,8,21,122
11535,8,26,121
11536,10,29,124
11537,13,31,122
11538,14,37,122
11539,14,37,122
11540,18,40,124
11541,20,40,130
11542,21,38,132
11543,26,41,133
11544,30,47,134
11545,30,46,135
11546,32,54,136
11547,36,57,138
11548,40,59,138
11549,40,63,137
11550,44,69,138
11551,45,69,138
11552,48,74,138
11553,50,70,138
11554,52,77,139
11555,55,81,137
11556,61,83,137
11557,64,85,132
11558,64,87,132
11559,61,86,134
11560,60,88,134
11561,59,87,135
11562,59,87,130
11563,57,87,130
11564,54,86,130
11565,53,85,129
11566,52,85,127
11567,48,84,127
11568,47,84,127
11569,47,84,127
11570,46,84,125
11571,46,83,125
11572,43,63,125
11573,0,6,38
11574,0,5,29
11575,0,5,29
11576,0,7,26
11577,0,8,26
11578,0,8,26
11579,0,8,26
11580,0,7,26
11581,0,8,26
11582,0,7,26
11583,0,6,26
11584,0,6,26
11585,0,6,26
11586,0,6,26
11587,0,6,26
11588,0,4,26
11589,0,4,26
11590,0,7,26
11591,48,58,125
11592,50,75,125
11593,50,75,125
11594,50,76,125
11595,51,77,125
11596,51,76,125
11597,51,76,126
11598,50,75,127
11599,48,76,127
11600,48,73,128
11601,47,73,129
11602,47,73,132
11603,47,73,135
11604,43,72,135
11605,45,73,135
11606,43,71,133
11607,41,71,132
11608,41,70,133
11609,40,67,132
11610,38,66,131
11611,34,65,130
11612,34,63,127
11613,33,61,127
11614,30,57,118
11615,28,55,118
11616,25,52,117
11617,23,48,117
11618,20,43,118
11619,19,39,118
11620,18,28,120
11621,19,25,120
11622,16,24,121
11623,13,20,123
11624,11,19,123
11625,10,18,123
11626,8,16,123
11627,9,19,119
11628,13,20,120
11629,11,21,119
11630,11,21,122
11631,7,22,121
11632,7,25,123
11633,10,28,124
11634,14,35,124
11635,14,36,122
11636,15,38,125
11637,18,41,129
11638,20,42,131
11639,23,41,133
11640,29,45,134
11641,30,50,132
11642,31,50,135
11643,35,55,136
11644,39,60,137
11645,40,63,136
11646,42,59,137
11647,45,63,137
11648,45,67,139
11649,48,67,140
11650,49,71,139
11651,53,80,139
11652,55,82,137
11653,62,83,136
11654,64,87,133
11655,63,88,134
11656,61,87,134
11657,61,88,133
11658,59,87,131
11659,58,87,130
11660,55,87,130
11661,53,85,129
11662,53,85,128
11663,51,84,127
11664,47,84,127
11665,47,84,127
11666,46,84,125
11667,46,84,125
11668,44,80,125
11669,0,6,29
11670,0,3,29
11671,0,5,29
11672,0,6,26
11673,0,6,26
11674,0,6,26
11675,0,6,26
11676,0,6,26
11677,0,6,26
11678,0,6,26
11679,0,6,26
11680,0,6,26
11681,0,6,26
11682,0,6,26
11683,0,6,26
11684,0,4,26
11685,0,4,26
11686,0,4,26
11687,47,71,126
11688,48,74,125
11689,50,77,125
11690,50,77,125
11691,50,78,125
11692,51,79,125
11693,51,76,125
11694,50,76,127
11695,48,75,127
11696,47,77,128
11697,46,73,128
11698,47,74,131
11699,47,71,134
11700,45,71,136
11701,42,74,134
11702,43,72,134
11703,42,71,131
11704,40,71,131
11705,40,67,131
11706,40,65,130
11707,36,63,129
11708,34,61,128
11709,34,60,127
11710,32,56,123
11711,29,55,119
11712,27,53,119
11713,25,49,117
11714,20,44,119
11715,18,43,117
11716,17,35,119
11717,19,25,122
11718,17,25,121
11719,13,20,123
11720,12,20,123
11721,10,19,123
11722,6,16,123
11723,12,18,122
11724,14,19,123
11725,13,21,119
11726,12,21,121
11727,11,24,121
11728,9,25,120
11729,11,28,124
11730,13,31,125
11731,14,36,124
11732,14,34,125
11733,16,37,130
11734,19,38,132
11735,21,41,131
11736,28,41,132
11737,30,48,131
11738,30,52,130
11739,34,55,132
11740,37,60,133
11741,39,62,135
11742,42,64,136
11743,43,68,137
11744,45,71,139
11745,48,66,139
11746,48,67,139
11747,51,77,141
11748,54,75,138
11749,59,82,137
11750,62,84,134
11751,65,87,135
11752,64,87,135
11753,62,87,133
11754,59,88,129
11755,59,87,129
11756,58,87,131
11757,55,85,130
11758,53,85,128
11759,53,85,128
11760,47,84,127
11761,47,84,127
11762,46,84,127
11763,46,84,125
11764,44,81,125
11765,0,4,29
11766,0,3,29
11767,0,5,29
11768,0,6,26
11769,0,6,26
11770,0,6,26
11771,0,6,26
11772,0,6,26
11773,0,6,26
11774,0,6,26
11775,0,6,26
11776,0,6,26
11777,0,6,26
11778,0,4,26
11779,0,4,26
11780,0,4,26
11781,0,4,26
11782,0,7,26
11783,47,59,118
11784,48,77,126
11785,50,77,126
11786,50,77,125
11787,50,80,125
11788,51,78,125
11789,51,78,125
11790,49,75,128
11791,47,77,128
11792,46,75,129
11793,46,73,130
11794,47,70,134
11795,43,70,135
11796,42,73,136
11797,43,74,134
11798,41,73,133
11799,40,70,132
11800,40,68,133
11801,40,66,132
11802,37,63,131
11803,35,60,131
11804,34,60,128
11805,32,57,128
11806,31,55,119
11807,29,54,118
11808,25,50,117
11809,22,46,116
11810,19,43,119
11811,19,36,117
11812,19,27,120
11813,18,24,123
11814,16,21,123
11815,13,20,122
11816,11,19,124
11817,7,18,122
11818,8,16,122
11819,11,18,122
11820,15,19,123
11821,12,21,119
11822,13,22,121
11823,12,25,121
11824,11,28,120
11825,11,32,125
11826,13,35,125
11827,14,35,125
11828,15,38,132
11829,18,39,132
11830,19,39,132
11831,25,41,132
11832,30,48,131
11833,30,53,131
11834,32,54,132
11835,36,59,133
11836,38,62,134
11837,41,65,134
11838,43,65,136
11839,44,70,139
11840,46,71,139
11841,47,67,139
11842,49,70,141
11843,53,82,141
11844,55,78,139
11845,62,82,137
11846,62,85,137
11847,66,89,135
11848,64,87,135
11849,63,87,130
11850,60,87,129
11851,58,87,129
11852,55,87,130
11853,54,85,130
11854,53,84,128
11855,49,85,127
11856,47,85,127
11857,46,84,127
11858,45,84,125
11859,1,11,39
11860,0,8,29
11861,0,3,29
11862,0,5,29
11863,0,6,26
11864,0,6,26
11865,0,6,26
11866,0,6,26
11867,0,6,26
11868,0,6,26
11869,0,6,26
11870,0,6,26
11871,0,6,26
11872,0,4,26
11873,0,4,26
11874,0,4,26
11875,0,4,26
11876,0,4,26
11877,0,7,26
11878,47,75,126
11879,48,77,127
11880,50,77,127
11881,50,77,127
11882,51,80,127
11883,51,78,126
11884,50,78,126
11885,48,76,128
11886,46,75,129
11887,46,73,129
11888,46,71,132
11889,43,71,134
11890,39,71,136
11891,42,74,136
11892,42,73,135
11893,41,71,132
11894,40,68,132
11895,40,67,132
11896,38,64,131
11897,36,61,129
11898,35,61,127
11899,34,58,127
11900,32,58,120
11901,30,55,117
11902,28,51,119
11903,26,47,116
11904,20,42,117
11905,18,38,116
11906,20,32,117
11907,19,26,120
11908,16,20,122
11909,13,19,122
11910,11,19,122
11911,10,19,121
11912,6,18,122
11913,10,16,122
11914,10,19,124
11915,14,19,120
11916,14,21,120
11917,13,24,121
11918,12,27,119
11919,12,31,120
11920,12,33,125
11921,13,35,126
11922,14,34,126
11923,17,37,134
11924,18,38,133
11925,21,40,133
11926,28,42,132
11927,30,49,130
11928,31,56,130
11929,35,58,131
11930,38,59,134
11931,40,67,134
11932,42,68,135
11933,44,69,137
11934,46,70,138
11935,46,73,138
11936,49,75,138
11937,51,73,141
11938,54,76,140
11939,59,83,137
11940,61,85,135
11941,63,87,136
11942,67,88,135
11943,65,87,132
11944,63,87,129
11945,58,87,129
11946,57,87,129
11947,54,84,129
11948,53,85,129
11949,52,84,128
11950,47,85,127
11951,46,85,127
11952,46,85,126
11953,44,82,125
11954,0,4,29
11955,0,3,29
11956,0,5,29
11957,0,6,26
11958,0,6,26
11959,0,6,26
11960,0,6,26
11961,0,6,26
11962,0,6,26
11963,0,6,26
11964,0,6,26
11965,0,6,26
11966,0,4,26
11967,0,4,26
11968,0,4,26
11969,0,4,26
11970,0,4,26
11971,0,7,26
11972,45,70,120
11973,45,77,128
11974,48,77,128
11975,50,77,128
11976,50,79,128
11977,50,80,128
11978,50,78,128
11979,48,78,128
11980,47,75,130
11981,45,75,130
11982,46,72,131
11983,44,64,135
11984,41,69,136
11985,39,72,135
11986,42,74,136
11987,41,72,136
11988,40,69,134
11989,40,68,134
11990,39,66,131
11991,38,63,129
11992,35,61,128
11993,36,58,127
11994,32,58,124
11995,30,55,117
11996,29,53,118
11997,26,49,116
11998,24,46,117
11999,19,39,116
12000,20,33,115
12001,19,28,121
12002,18,21,121
12003,14,21,121
12004,13,19,121
12005,11,18,121
12006,10,20,121
12007,8,16,122
12008,12,17,122
12009,9,19,121
12010,10,21,122
12011,10,22,120
12012,14,23,120
12013,14,29,120
12014,14,32,120
12015,14,34,123
12016,15,34,124
12017,16,36,133
12018,18,39,133
12019,21,39,133
12020,25,41,134
12021,31,47,130
12022,31,52,131
12023,34,58,129
12024,37,62,133
12025,40,67,132
12026,41,67,135
12027,43,67,138
12028,45,72,138
12029,45,70,138
12030,48,74,137
12031,51,78,140
12032,54,77,140
12033,56,81,137
12034,60,83,136
12035,62,87,137
12036,65,89,136
12037,67,88,134
12038,67,87,130
12039,59,87,129
12040,59,86,129
12041,54,84,128
12042,54,85,128
12043,52,84,128
12044,48,85,128
12045,46,85,127
12046,46,85,126
12047,45,83,125
12048,0,4,29
12049,0,3,29
12050,0,3,29
12051,0,6,26
12052,0,6,26
12053,0,6,26
12054,0,6,26
12055,0,6,26
12056,0,6,26
12057,0,6,26
12058,0,6,26
12059,0,4,26
12060,0,4,26
12061,0,4,26
12062,0,4,26
12063,0,4,26
12064,0,6,26
12065,41,70,117
12066,0,6,26
12067,46,60,120
12068,47,77,128
12069,50,79,128
12070,50,80,128
12071,48,79,128
12072,49,77,128
12073,47,77,130
12074,45,75,131
12075,46,72,131
12076,46,65,133
12077,41,67,136
12078,39,69,136
12079,40,70,136
12080,42,70,138
12081,41,68,136
12082,40,66,135
12083,39,65,132
12084,38,63,131
12085,36,63,127
12086,35,61,128
12087,33,58,130
12088,32,57,120
12089,30,53,119
12090,29,50,118
12091,26,49,116
12092,21,40,118
12093,19,37,117
12094,19,32,119
12095,18,22,121
12096,15,20,120
12097,13,18,120
12098,11,19,121
12099,10,17,121
12100,11,17,121
12101,11,16,121
12102,11,16,121
12103,11,19,122
12104,10,20,122
12105,10,22,120
12106,10,24,120
12107,14,31,121
12108,13,34,120
12109,14,34,122
12110,17,34,128
12111,20,36,134
12112,21,39,132
12113,24,39,134
12114,30,42,131
12115,30,51,131
12116,33,56,129
12117,37,64,130
12118,38,65,133
12119,40,67,134
12120,41,69,135
12121,42,71,137
12122,45,75,137
12123,48,76,136
12124,51,78,137
12125,52,78,140
12126,56,76,139
12127,59,83,137
12128,61,84,137
12129,63,88,135
12130,63,89,134
12131,66,88,131
12132,66,87,130
12133,61,87,129
12134,56,83,128
12135,53,83,127
12136,53,84,128
12137,50,84,128
12138,48,85,127
12139,46,85,128
12140,45,83,126
12141,0,4,29
12142,0,3,29
12143,0,3,29
12144,0,5,29
12145,0,6,26
12146,0,6,26
12147,0,6,26
12148,0,7,26
12149,0,7,26
12150,0,6,26
12151,0,4,26
12152,0,4,26
12153,0,4,26
12154,0,4,26
12155,0,4,26
12156,0,4,26
12157,0,6,26
12158,0,7,26
12159,40,56,119
12160,0,11,26
12161,45,75,127
12162,47,77,128
12163,48,79,128
12164,47,79,128
12165,47,79,128
12166,47,76,129
12167,47,75,130
12168,45,71,132
12169,46,65,132
12170,42,63,137
12171,40,67,137
12172,40,70,136
12173,40,68,138
12174,41,66,137
12175,40,65,135
12176,39,65,136
12177,39,64,131
12178,38,63,129
12179,35,62,128
12180,36,58,131
12181,33,58,122
12182,31,54,119
12183,29,51,119
12184,27,49,116
12185,25,47,118
12186,20,39,120
12187,20,30,119
12188,17,26,121
12189,15,21,120
12190,13,20,122
12191,12,19,120
12192,10,19,121
12193,8,17,121
12194,9,17,121
12195,11,17,122
12196,10,19,119
12197,9,22,123
12198,10,20,122
12199,10,24,120
12200,10,28,120
12201,14,30,122
12202,16,32,124
12203,15,34,123
12204,19,37,129
12205,21,40,132
12206,24,40,132
12207,28,44,130
12208,30,51,129
12209,33,55,129
12210,37,63,128
12211,38,66,132
12212,40,70,133
12213,40,71,134
12214,40,74,134
12215,44,74,134
12216,46,79,134
12217,49,79,136
12218,53,80,137
12219,54,78,139
12220,58,82,137
12221,61,83,139
12222,62,86,138
12223,61,88,135
12224,62,89,132
12225,62,87,130
12226,59,87,129
12227,57,83,128
12228,54,83,127
12229,53,83,127
12230,53,84,128
12231,48,84,127
12232,47,85,127
12233,45,83,126
12234,0,4,29
12235,0,3,29
12236,0,3,29
12237,0,5,29
12238,0,6,26
12239,0,6,26
12240,0,8,26
12241,35,40,115
12242,35,12,115
12243,0,7,26
12244,0,5,26
12245,0,4,26
12246,0,4,26
12247,0,4,26
12248,0,4,26
12249,40,13,117
12250,0,8,26
12251,41,68,121
12252,40,67,126
12253,0,9,26
12254,42,71,127
12255,44,77,127
12256,46,78,127
12257,48,78,128
12258,47,78,128
12259,46,75,128
12260,47,75,129
12261,46,75,131
12262,44,70,132
12263,44,63,136
12264,40,67,138
12265,40,67,137
12266,40,67,139
12267,42,68,138
12268,41,68,136
12269,39,66,136
12270,39,65,133
12271,38,63,131
12272,36,62,128
12273,36,59,129
12274,34,58,124
12275,33,55,120
12276,30,53,119
12277,29,51,118
12278,26,46,118
12279,22,39,118
12280,20,34,118
12281,17,26,121
12282,14,23,120
12283,14,21,122
12284,12,18,122
12285,11,19,121
12286,10,18,121
12287,9,16,121
12288,9,17,121
12289,10,20,120
12290,10,20,121
12291,10,22,122
12292,10,24,121
12293,10,29,120
12294,13,27,121
12295,13,33,121
12296,15,33,125
12297,18,35,130
12298,19,39,132
12299,22,44,131
12300,24,41,130
12301,31,46,129
12302,32,55,129
12303,35,59,127
12304,37,67,129
12305,39,70,132
12306,40,71,134
12307,40,75,135
12308,42,75,133
12309,48,79,133
12310,48,81,132
12311,50,80,134
12312,54,80,137
12313,55,78,136
12314,60,83,135
12315,60,84,136
12316,60,88,135
12317,61,89,133
12318,60,89,130
12319,58,88,129
12320,57,86,129
12321,55,83,128
12322,53,83,127
12323,54,83,127
12324,51,83,127
12325,47,83,127
12326,45,82,126
12327,0,4,29
12328,0,3,29
12329,0,3,29
12330,0,5,29
12331,0,6,26
12332,0,6,26
12333,35,49,115
12334,36,62,125
12335,36,63,124
12336,35,9,124
12337,0,5,26
12338,0,4,26
12339,0,4,26
12340,0,4,26
12341,41,10,116
12342,41,66,118
12343,0,9,26
12344,41,69,128
12345,41,69,128
12346,41,55,119
12347,43,75,127
12348,44,76,127
12349,45,78,127
12350,46,78,128
12351,47,76,128
12352,45,73,130
12353,45,74,131
12354,43,70,131
12355,44,66,133
12356,41,65,137
12357,39,67,138
12358,41,67,137
12359,43,68,139
12360,42,68,138
12361,39,66,137
12362,39,65,136
12363,38,64,132
12364,37,62,129
12365,36,61,129
12366,35,59,131
12367,34,57,122
12368,33,55,119
12369,31,51,118
12370,29,47,117
12371,25,43,118
12372,22,37,120
12373,19,29,121
12374,15,21,121
12375,14,21,123
12376,13,19,124
12377,11,20,121
12378,8,18,121
12379,8,19,121
12380,9,17,121
12381,9,17,119
12382,10,21,121
12383,14,21,122
12384,13,23,120
12385,9,26,120
12386,13,29,119
12387,13,30,121
12388,14,28,124
12389,15,35,130
12390,19,36,129
12391,20,42,131
12392,24,45,130
12393,32,46,130
12394,33,55,131
12395,36,61,128
12396,38,65,128
12397,39,69,130
12398,39,72,132
12399,41,73,134
12400,42,79,133
12401,49,80,133
12402,50,81,132
12403,50,83,132
12404,53,82,134
12405,54,82,134
12406,59,77,135
12407,59,84,136
12408,60,88,135
12409,59,90,134
12410,60,89,131
12411,58,89,130
12412,55,87,129
12413,54,83,128
12414,54,83,127
12415,53,84,127
12416,52,83,126
12417,48,83,127
12418,45,80,126
12419,0,4,29
12420,0,3,29
12421,0,3,29
12422,0,5,29
12423,0,6,26
12424,0,8,26
12425,36,62,124
12426,36,62,125
12427,36,61,126
12428,37,61,126
12429,0,7,26
12430,0,5,26
12431,0,6,26
12432,40,28,117
12433,41,65,126
12434,41,67,118
12435,41,68,118
12436,41,71,128
12437,41,72,128
12438,42,71,128
12439,43,74,127
12440,44,75,127
12441,45,75,127
12442,46,75,127
12443,45,73,130
12444,45,73,130
12445,45,72,132
12446,43,71,131
12447,44,65,136
12448,39,65,138
12449,41,66,138
12450,44,68,140
12451,42,68,140
12452,39,67,137
12453,39,65,135
12454,39,64,132
12455,38,63,130
12456,38,63,128
12457,36,59,131
12458,34,59,122
12459,34,56,120
12460,31,52,117
12461,30,50,119
12462,28,45,118
12463,22,41,118
12464,20,31,121
12465,16,25,120
12466,14,22,124
12467,14,20,123
12468,9,19,123
12469,5,18,121
12470,8,18,121
12471,8,18,118
12472,8,18,118
12473,9,19,121
12474,15,22,121
12475,13,23,122
12476,13,28,120
12477,12,30,120
12478,12,32,123
12479,13,34,121
12480,15,34,125
12481,20,36,132
12482,19,40,132
12483,24,45,130
12484,27,47,129
12485,32,54,132
12486,34,58,129
12487,38,66,128
12488,40,73,129
12489,40,72,132
12490,41,77,133
12491,45,78,133
12492,48,79,133
12493,50,83,132
12494,51,86,132
12495,52,84,133
12496,54,84,134
12497,57,81,133
12498,61,82,135
12499,60,84,132
12500,59,89,132
12501,59,88,130
12502,58,88,129
12503,56,88,130
12504,54,83,129
12505,53,83,128
12506,52,83,127
12507,52,84,126
12508,50,84,126
12509,46,81,126
12510,0,4,29
12511,0,3,29
12512,0,3,29
12513,0,3,29
12514,0,6,26
12515,0,6,26
12516,33,51,115
12517,35,62,126
12518,36,62,126
12519,36,62,126
12520,38,61,126
12521,37,60,126
12522,38,33,126
12523,39,62,126
12524,40,64,126
12525,40,67,126
12526,41,69,126
12527,41,69,127
12528,42,72,127
12529,42,72,128
12530,42,73,128
12531,42,74,128
12532,42,73,127
12533,44,74,128
12534,45,72,129
12535,45,71,129
12536,45,71,130
12537,46,71,132
12538,43,70,133
